file_name,event,vtx_r,vtx_t,matched_true_signal
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000913.CAF.root,18,1,1,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000689.CAF.root,0,1,1,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000119.CAF.root,179,6,6,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000520.CAF.root,146,2,1,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000520.CAF.root,170,5,6,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000786.CAF.root,63,0,0,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000028.CAF.root,133,4,4,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000028.CAF.root,133,5,5,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000036.CAF.root,34,3,3,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000036.CAF.root,80,3,2,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000278.CAF.root,198,4,4,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000219.CAF.root,214,2,2,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000573.CAF.root,53,2,3,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000573.CAF.root,101,3,3,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000573.CAF.root,101,5,5,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000573.CAF.root,230,4,4,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000066.CAF.root,17,1,1,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000066.CAF.root,45,6,7,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000935.CAF.root,0,0,0,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000253.CAF.root,128,2,2,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000253.CAF.root,141,0,0,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000777.CAF.root,183,5,5,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000083.CAF.root,5,7,6,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000083.CAF.root,164,2,2,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000750.CAF.root,137,5,3,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000140.CAF.root,123,1,1,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000140.CAF.root,197,1,1,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000257.CAF.root,221,2,0,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000141.CAF.root,148,3,2,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000752.CAF.root,105,4,4,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000752.CAF.root,219,0,0,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000460.CAF.root,150,1,1,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000460.CAF.root,189,1,1,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000275.CAF.root,213,2,3,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000787.CAF.root,102,0,0,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000787.CAF.root,123,1,1,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000128.CAF.root,200,4,5,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000643.CAF.root,101,1,0,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000433.CAF.root,61,2,2,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000415.CAF.root,51,3,1,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000415.CAF.root,122,5,5,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000617.CAF.root,81,1,1,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000617.CAF.root,126,2,3,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000617.CAF.root,207,0,0,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000696.CAF.root,83,1,1,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000696.CAF.root,179,2,0,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000013.CAF.root,162,1,1,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000206.CAF.root,8,2,2,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000896.CAF.root,203,2,2,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000523.CAF.root,123,3,3,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000523.CAF.root,201,0,0,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000156.CAF.root,215,0,0,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000372.CAF.root,180,2,2,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000356.CAF.root,125,3,3,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000509.CAF.root,148,2,2,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000086.CAF.root,3,0,0,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000086.CAF.root,19,0,0,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000634.CAF.root,52,6,6,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000634.CAF.root,222,1,1,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000537.CAF.root,70,0,0,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000438.CAF.root,206,1,0,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000405.CAF.root,175,5,2,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000405.CAF.root,223,0,0,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000944.CAF.root,62,1,1,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000496.CAF.root,127,3,3,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000610.CAF.root,237,3,3,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000329.CAF.root,170,2,2,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000832.CAF.root,106,0,0,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000832.CAF.root,226,2,3,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000975.CAF.root,31,3,2,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000256.CAF.root,146,3,3,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000512.CAF.root,14,2,2,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000138.CAF.root,60,2,1,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000125.CAF.root,35,2,2,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000622.CAF.root,61,3,3,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000622.CAF.root,160,4,4,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000778.CAF.root,2,2,2,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000631.CAF.root,172,0,0,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000631.CAF.root,204,4,4,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000009.CAF.root,19,2,2,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000009.CAF.root,24,0,0,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000009.CAF.root,-1,4,4,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000386.CAF.root,174,1,1,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000386.CAF.root,192,2,2,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000858.CAF.root,90,4,5,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000281.CAF.root,208,2,1,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000339.CAF.root,80,2,3,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000665.CAF.root,33,2,2,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000197.CAF.root,107,0,0,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000317.CAF.root,5,1,1,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000346.CAF.root,92,3,4,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000127.CAF.root,195,2,0,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000118.CAF.root,94,2,1,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000118.CAF.root,181,3,2,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000118.CAF.root,198,4,4,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000088.CAF.root,240,1,1,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000432.CAF.root,7,2,2,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000918.CAF.root,60,3,4,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000918.CAF.root,73,1,1,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000143.CAF.root,27,3,3,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000143.CAF.root,91,0,0,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000377.CAF.root,208,3,1,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000952.CAF.root,166,0,0,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000008.CAF.root,219,5,6,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000524.CAF.root,202,3,2,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000075.CAF.root,67,1,1,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000142.CAF.root,15,0,0,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000297.CAF.root,226,1,2,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000328.CAF.root,176,1,1,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000223.CAF.root,49,1,1,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000480.CAF.root,217,0,0,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000969.CAF.root,96,0,0,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000969.CAF.root,125,0,0,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000969.CAF.root,141,3,3,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000002.CAF.root,98,2,2,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000516.CAF.root,131,3,2,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000516.CAF.root,205,0,0,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000137.CAF.root,112,2,1,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000948.CAF.root,150,0,0,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000655.CAF.root,184,2,2,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000071.CAF.root,0,3,3,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000818.CAF.root,133,2,2,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000381.CAF.root,173,3,3,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000381.CAF.root,204,2,1,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000262.CAF.root,154,1,1,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000693.CAF.root,220,2,2,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000094.CAF.root,107,1,1,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000764.CAF.root,161,0,0,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000706.CAF.root,203,2,2,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000706.CAF.root,226,2,2,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000504.CAF.root,82,3,3,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000160.CAF.root,117,4,3,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000149.CAF.root,217,3,4,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000753.CAF.root,174,5,2,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000753.CAF.root,218,3,1,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000833.CAF.root,165,3,4,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000472.CAF.root,127,4,5,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000623.CAF.root,217,0,0,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000958.CAF.root,77,1,2,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000353.CAF.root,45,2,3,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000685.CAF.root,63,4,5,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000685.CAF.root,222,2,2,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000001.CAF.root,141,4,3,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000001.CAF.root,219,2,2,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000506.CAF.root,223,7,4,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000627.CAF.root,183,2,2,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000151.CAF.root,120,1,1,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000151.CAF.root,139,1,1,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000151.CAF.root,153,0,0,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000163.CAF.root,115,1,2,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000821.CAF.root,218,0,0,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000165.CAF.root,161,2,2,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000766.CAF.root,119,5,1,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000766.CAF.root,162,0,0,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000556.CAF.root,151,5,4,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000722.CAF.root,28,1,1,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000210.CAF.root,63,3,3,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000490.CAF.root,81,2,2,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000490.CAF.root,118,1,1,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000490.CAF.root,233,4,5,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000872.CAF.root,147,6,5,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000823.CAF.root,161,1,1,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000823.CAF.root,189,3,3,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000030.CAF.root,208,5,3,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000972.CAF.root,152,2,2,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000972.CAF.root,155,8,6,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000261.CAF.root,52,0,0,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000261.CAF.root,146,5,5,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000956.CAF.root,220,0,0,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000557.CAF.root,57,4,3,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000557.CAF.root,136,2,2,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000736.CAF.root,36,1,1,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000736.CAF.root,132,5,5,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000735.CAF.root,101,3,3,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000954.CAF.root,100,3,4,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000954.CAF.root,109,7,5,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000761.CAF.root,109,4,4,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000388.CAF.root,140,2,2,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000854.CAF.root,15,1,1,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000854.CAF.root,69,4,3,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000474.CAF.root,7,0,0,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000498.CAF.root,172,2,1,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000436.CAF.root,94,0,0,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000079.CAF.root,7,3,1,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000079.CAF.root,23,1,1,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000079.CAF.root,107,3,3,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000646.CAF.root,160,3,4,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000081.CAF.root,160,0,0,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000856.CAF.root,153,4,3,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000856.CAF.root,225,1,2,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000931.CAF.root,202,3,3,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000144.CAF.root,4,1,1,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000144.CAF.root,80,1,1,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000144.CAF.root,91,3,3,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000144.CAF.root,236,2,1,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000056.CAF.root,209,1,1,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000251.CAF.root,60,0,0,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000645.CAF.root,26,3,0,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000695.CAF.root,156,2,1,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000959.CAF.root,162,6,3,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000625.CAF.root,169,2,2,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000701.CAF.root,19,1,1,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000343.CAF.root,100,0,0,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000999.CAF.root,217,2,2,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000258.CAF.root,68,0,0,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000029.CAF.root,19,5,5,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000029.CAF.root,42,5,6,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000820.CAF.root,4,1,1,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000023.CAF.root,95,1,1,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000902.CAF.root,23,3,5,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000345.CAF.root,118,2,2,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000651.CAF.root,14,4,2,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000651.CAF.root,167,3,3,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000757.CAF.root,65,7,1,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000243.CAF.root,110,5,2,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000897.CAF.root,81,3,4,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000897.CAF.root,183,3,3,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000195.CAF.root,38,2,3,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000195.CAF.root,214,1,1,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000843.CAF.root,3,2,2,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000843.CAF.root,150,3,4,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000318.CAF.root,106,2,2,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000602.CAF.root,42,0,0,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000560.CAF.root,33,1,1,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000560.CAF.root,84,2,2,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000560.CAF.root,180,4,4,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000702.CAF.root,62,4,4,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000702.CAF.root,150,7,6,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000702.CAF.root,232,2,2,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000131.CAF.root,3,0,0,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000131.CAF.root,134,0,0,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000559.CAF.root,102,3,3,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000547.CAF.root,129,2,2,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000035.CAF.root,96,1,1,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000035.CAF.root,211,1,1,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000235.CAF.root,62,5,4,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000659.CAF.root,111,4,2,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000659.CAF.root,226,2,2,0
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000805.CAF.root,103,4,7,1
/exp/dune/data/users/lmoralep/data/MiniRunF6.3_1E19_FHC.caf.0000805.CAF.root,103,6,8,0
